namelist_title,namelist_author,namelist_id,an_assault_army,an_clone_army,an_defense_army,an_gene_warrior_army,an_industrial_army,an_machine_assault_1,an_machine_assault_2,an_machine_assault_3,an_machine_defense,an_occupation_army,an_postatomic_army,an_primitive_army,an_psionic_army,an_robotic_army,an_robotic_defense_army,an_robotic_occupation_army,an_slave_army,an_undead_army,an_xenomorph_army,cn_first_names_female,cn_first_names_male,cn_regnal_first_names_female,cn_regnal_first_names_male,cn_regnal_second_names,cn_second_names,fn_fleet_names,fn_random_names,pn_alpine_planets,pn_arctic_planets,pn_arid_planets,pn_continental_planets,pn_desert_planets,pn_gaia_planets,pn_generic_planets,pn_ocean_planets,pn_savannah_planets,pn_tropical_planets,pn_tundra_planets,sn_battle_cruiser,sn_battleship,sn_carrier,sn_colonizer,sn_colossus,sn_constructor,sn_corvette,sn_cruiser,sn_destroyer,sn_dreadnought,sn_exploration_ship,sn_flagship,sn_frigate,sn_generic,sn_headquarters,sn_ion_cannon,sn_juggernaut,sn_military_station_large,sn_military_station_medium,sn_military_station_small,sn_science,sn_sponsored_colonizer,sn_strike_cruiser,sn_titan,sn_transport,sn_xl_cannon
,,,,,,,,,,,,,,,,,,,,,,Nike,Dmitri,,,,Kitsos,,,,,,,,,Potidaea,,,,,Will of Hera,,,,,,Makhai's Rage,Hestia's Command,Makhai's Rage,,,,Makhai's Rage,,,,,,,,,,Will of Dionysus,,,
,,,,,,,,,,,,,,,,,,,,,,Nyx,Hades,,,,Tzima,,,,,,,,,Pteleum,,,,,Apollo's Courage,,,,,,Phobos's Sarissa,Athena's Will,Phobos's Sarissa,,,,Phobos's Sarissa,,,,,,,,,,Hestia's Strike,,,
,,,,,,,,,,,,,,,,,,,,,,Oenone,Hector,,,,Tzortzi,,,,,,,,,Pydna,,,,,Dionysus's Command,,,,,,Diomedes,Word of Ares,Diomedes,,,,Diomedes,,,,,,,,,,Hestia's Steed,,,
,,,,,,,,,,,,,,,,,,,,,,Oinone,Ammon,,,,Galatas,,,,,,,,,Pylos,,,,,Apollo's Xiphon,,,,,,Harmonia's Courage,Ares's Haplon,Harmonia's Courage,,,,Harmonia's Courage,,,,,,,,,,Vision of Demeter,,,
,,,,,,,,,,,,,,,,,,,,,,Oreithyia,Achates,,,,Kapsali,,,,,,,,,Rhamnus,,,,,Breath of Apollo,,,,,,Makhai's Shield,Apollo's Steed,Makhai's Shield,,,,Makhai's Shield,,,,,,,,,,Demeter's Kopis,,,
,,,,,,,,,,,,,,,,,,,,,,Pandora,Sappho,,,,,,,,,,,,,Rhypes,,,,,Ares's Command,,,,,,Voice of Anteros,Breath of Dionysus,Voice of Anteros,,,,Voice of Anteros,,,,,,,,,,Artemis's Sword,,,
,,,,,,,,,,,,,,,,,,,,,,Penelope,Alik,,,,,,,,,,,,,Salamis,,,,,Word of Athena,,,,,,Heracles,Apollo's Javelin,Heracles,,,,Heracles,,,,,,,,,,Athena's Chariot,,,
,,,,,,,,,,,,,,,,,,,,,,Persephone,Orpheus,,,,,,,,,,,,,Same,,,,,Artemis's Javelin,,,,,,Achilles,Will of Apollo,Achilles,,,,Achilles,,,,,,,,,,Dionysus's Kopis,,,
,,,,,,,,,,,,,,,,,,,,,,Phaedra,Kipr,,,,,,,,,,,,,Selinunte,,,,,Hephaestus's Arrow,,,,,,Breath of Deimos,Hera's Command,Breath of Deimos,,,,Breath of Deimos,,,,,,,,,,Artemis's Courage,,,
,,,,,,,,,,,,,,,,,,,,,,Philemon,Bellerophon,,,,,,,,,,,,,Sestus,,,,,Breath of Artemis,,,,,,Demeter Erinys,Athena's Kopis,Demeter Erinys,,,,Demeter Erinys,,,,,,,,,,Ares's Haplon,,,
,,,,,,,,,,,,,,,,,,,,,,Philia,Ambrocio,,,,,,,,,,,,,Sicyon,,,,,Hestia's Steed,,,,,,Hand of Nike,Apollo's Spear,Hand of Nike,,,,Hand of Nike,,,,,,,,,,Demeter's Courage,,,
,,,,,,,,,,,,,,,,,,,,,,Philomela,Galen,,,,,,,,,,,,,Stagirus,,,,,Demeter's Strike,,,,,,Almos,Ares's Steed,Almos,,,,Almos,,,,,,,,,,Hephaestus's Command,,,
,,,,,,,,,,,,,,,,,,,,,,Phoebe,Draco,,,,,,,,,,,,,Stymphalus,,,,,Hand of Hephaestus,,,,,,Pronoia,Voice of Hestia,Pronoia,,,,Pronoia,,,,,,,,,,Vision of Hermes,,,
,,,,,,,,,,,,,,,,,,,,,,Polyhymnia,Solon,,,,,,,,,,,,,Tanagra,,,,,Word of Hephaestus,,,,,,Thanatos,Hermes's Strike,Thanatos,,,,Thanatos,,,,,,,,,,Hermes's Shield,,,
,,,,,,,,,,,,,,,,,,,,,,Pomona,Androcles,,,,,,,,,,,,,Tegea,,,,,Apollo's Doru,,,,,,Phobos,Vision of Artemis,Phobos,,,,Phobos,,,,,,,,,,Hera's Sarissa,,,
,,,,,,,,,,,,,,,,,,,,,,Proserpina,Diogenes,,,,,,,,,,,,,Teos,,,,,Dionysus's Arrow,,,,,,Philemon,Vision of Dionysus,Philemon,,,,Philemon,,,,,,,,,,Hestia's Javelin,,,
,,,,,,,,,,,,,,,,,,,,,,Psyche,Erysichthon,,,,,,,,,,,,,Therma,,,,,Spirit of Apollo,,,,,,Spirit of Makhai,Athena's Dagger,Spirit of Makhai,,,,Spirit of Makhai,,,,,,,,,,Will of Hermes,,,
,,,,,,,,,,,,,,,,,,,,,,Rhea,Theseus,,,,,,,,,,,,,Thermum,,,,,Hermes's Sarissa,,,,,,Anteros's Dagger,Hephaestus's Courage,Anteros's Dagger,,,,Anteros's Dagger,,,,,,,,,,Breath of Artemis,,,
,,,,,,,,,,,,,,,,,,,,,,Roxane,Zeno,,,,,,,,,,,,,Thespiae,,,,,Hera's Will,,,,,,Alala's Fist,Voice of Apollo,Alala's Fist,,,,Alala's Fist,,,,,,,,,,Hephaestus's Chariot,,,
,,,,,,,,,,,,,,,,,,,,,,Selene,Dorian,,,,,,,,,,,,,Thoricus,,,,,Ares's Sarissa,,,,,,Icarus,Hestia's Arrow,Icarus,,,,Icarus,,,,,,,,,,Word of Apollo,,,
,,,,,,,,,,,,,,,,,,,,,,Semele,Epimetheus,,,,,,,,,,,,,Thyreum,,,,,Hephaestus's Fist,,,,,,Porus,Demeter's Xiphon,Porus,,,,Porus,,,,,,,,,,Hermes's Sword,,,
,,,,,,,,,,,,,,,,,,,,,,Sophronia,Aeneas,,,,,,,,,,,,,Thyria,,,,,Artemis's Courage,,,,,,Ajax,Spirit of Artemis,Ajax,,,,Ajax,,,,,,,,,,Apollo's Fist,,,
,,,,,,,,,,,,,,,,,,,,,,Sybil,Philo,,,,,,,,,,,,,Trachis,,,,,Hephaestus's Command,,,,,,Metus,Dionysus's Kopis,Metus,,,,Metus,,,,,,,,,,Hephaestus's Strike,,,
,,,,,,,,,,,,,,,,,,,,,,Thalia,Euphemius,,,,,,,,,,,,,Troy,,,,,Voice of Hestia,,,,,,Will of Adrestia,Dionysus's Courage,Will of Adrestia,,,,Will of Adrestia,,,,,,,,,,Ares's Steed,,,
,,,,,,,,,,,,,,,,,,,,,,Thetis,Apolo,,,,,,,,,,,,,Zacynthus,,,,,Hermes's Dagger,,,,,,Harmonia's Shield,Voice of Dionysus,Harmonia's Shield,,,,Harmonia's Shield,,,,,,,,,,Spirit of Apollo,,,
,,,,,,,,,,,,,,,,,,,,,,Tyche,Aristophanes,,,,,,,,,,,,,,,,,,Hestia's Shield,,,,,,Iphicles,Apollo's Vigil,Iphicles,,,,Iphicles,,,,,,,,,,Aphrodite's Courage,,,
,,,,,,,,,,,,,,,,,,,,,,Urania,Democritus,,,,,,,,,,,,,,,,,,Hand of Ares,,,,,,Aias,Dionysus's Sarissa,Aias,,,,Aias,,,,,,,,,,Hand of Hestia,,,
,,,,,,,,,,,,,,,,,,,,,,Vasiliki,Perseus,,,,,,,,,,,,,,,,,,Hermes's Steed,,,,,,Makhai's Arrow,Dionysus's Shield,Makhai's Arrow,,,,Makhai's Arrow,,,,,,,,,,Artemis's Steed,,,
,,,,,,,,,,,,,,,,,,,,,,Vesta,Polydectes,,,,,,,,,,,,,,,,,,Vision of Dionysus,,,,,,Harmonia's Sword,Word of Aphrodite,Harmonia's Sword,,,,Harmonia's Sword,,,,,,,,,,Athena's Arrow,,,
,,,,,,,,,,,,,,,,,,,,,,Wilona,Alastor,,,,,,,,,,,,,,,,,,Hephaestus's Vigil,,,,,,Makhai's Dagger,Hestia's Courage,Makhai's Dagger,,,,Makhai's Dagger,,,,,,,,,,Vision of Hestia,,,
,,,,,,,,,,,,,,,,,,,,,,Xanthe,Taidgh,,,,,,,,,,,,,,,,,,Hermes's Kopis,,,,,,Deimos's Spear,Aphrodite's Haplon,Deimos's Spear,,,,Deimos's Spear,,,,,,,,,,Vision of Artemis,,,
,,,,,,,,,,,,,,,,,,,,,,Xanthippe,Juliusr,,,,,,,,,,,,,,,,,,Vision of Artemis,,,,,,Harmonia's Spear,Apollo's Chariot,Harmonia's Spear,,,,Harmonia's Spear,,,,,,,,,,Demeter's Strike,,,
,,,,,,,,,,,,,,,,,,,,,,Zenobia,Apollo,,,,,,,,,,,,,,,,,,Artemis's Xiphon,,,,,,Enyalius,Hand of Apollo,Enyalius,,,,Enyalius,,,,,,,,,,Spirit of Hephaestus,,,
,,,,,,,,,,,,,,,,,,,,,,Zephyrine,Nestor,,,,,,,,,,,,,,,,,,Athena's Haplon,,,,,,Laodocus,Artemis's Courage,Laodocus,,,,Laodocus,,,,,,,,,,Vision of Aphrodite,,,
,,,,,,,,,,,,,,,,,,,,,,Zara,Vasileios,,,,,,,,,,,,,,,,,,Aphrodite's Doru,,,,,,Hand of Alala,Ares's Fist,Hand of Alala,,,,Hand of Alala,,,,,,,,,,Voice of Artemis,,,
,,,,,,,,,,,,,,,,,,,,,,,Homer,,,,,,,,,,,,,,,,,,Hephaestus's Xiphon,,,,,,Spirit of Harmonia,Demeter's Shield,Spirit of Harmonia,,,,Spirit of Harmonia,,,,,,,,,,Hestia's Dagger,,,
,,,,,,,,,,,,,,,,,,,,,,,Euclid,,,,,,,,,,,,,,,,,,Demeter's Command,,,,,,Enyo's Doru,Dionysus's Fist,Enyo's Doru,,,,Enyo's Doru,,,,,,,,,,Ares's Xiphon,,,
,,,,,,,,,,,,,,,,,,,,,,,Ajax,,,,,,,,,,,,,,,,,,Artemis's Doru,,,,,,Kakia,Aphrodite's Spear,Kakia,,,,Kakia,,,,,,,,,,Athena's Spear,,,
,,,,,,,,,,,,,,,,,,,,,,,Castor,,,,,,,,,,,,,,,,,,Hermes's Spear,,,,,,Makhai's Xiphon,Athena's Vigil,Makhai's Xiphon,,,,Makhai's Xiphon,,,,,,,,,,Word of Dionysus,,,
,,,,,,,,,,,,,,,,,,,,,,,Ocnus,,,,,,,,,,,,,,,,,,Athena's Chariot,,,,,,Kydoimos's Dagger,Hestia's Kopis,Kydoimos's Dagger,,,,Kydoimos's Dagger,,,,,,,,,,Aphrodite's Steed,,,
,,,,,,,,,,,,,,,,,,,,,,,Sophocles,,,,,,,,,,,,,,,,,,Spirit of Hephaestus,,,,,,Phonoi,Aphrodite's Fist,Phonoi,,,,Phonoi,,,,,,,,,,Artemis's Chariot,,,
,,,,,,,,,,,,,,,,,,,,,,,Pythagoras,,,,,,,,,,,,,,,,,,Voice of Athena,,,,,,Nike's Arrow,Dionysus's Haplon,Nike's Arrow,,,,Nike's Arrow,,,,,,,,,,Artemis's Kopis,,,
,,,,,,,,,,,,,,,,,,,,,,,Jocastus,,,,,,,,,,,,,,,,,,Demeter's Arrow,,,,,,Alala's Vigil,Word of Hestia,Alala's Vigil,,,,Alala's Vigil,,,,,,,,,,Dionysus's Sarissa,,,
,,,,,,,,,,,,,,,,,,,,,,,Diocles,,,,,,,,,,,,,,,,,,Hera's Strike,,,,,,Deimos's Xiphon,Hand of Dionysus,Deimos's Xiphon,,,,Deimos's Xiphon,,,,,,,,,,Apollo's Steed,,,
,,,,,,,,,,,,,,,,,,,,,,,Xanthus,,,,,,,,,,,,,,,,,,Hand of Hermes,,,,,,Eris's Doru,Athena's Spear,Eris's Doru,,,,Eris's Doru,,,,,,,,,,Aphrodite's Dagger,,,
,,,,,,,,,,,,,,,,,,,,,,,Kozma,,,,,,,,,,,,,,,,,,Spirit of Ares,,,,,,Makhai's Javelin,Athena's Chariot,Makhai's Javelin,,,,Makhai's Javelin,,,,,,,,,,Athena's Shield,,,
,,,,,,,,,,,,,,,,,,,,,,,Adonis,,,,,,,,,,,,,,,,,,Dionysus's Vigil,,,,,,Eris's Fist,Hera's Vigil,Eris's Fist,,,,Eris's Fist,,,,,,,,,,Hera's Shield,,,
,,,,,,,,,,,,,,,,,,,,,,,Aristotelis,,,,,,,,,,,,,,,,,,Aphrodite's Sword,,,,,,Anteros's Xiphon,Hestia's Javelin,Anteros's Xiphon,,,,Anteros's Xiphon,,,,,,,,,,Hera's Arrow,,,
,,,,,,,,,,,,,,,,,,,,,,,Pausanias,,,,,,,,,,,,,,,,,,Apollo's Fist,,,,,,Harmonia's Arrow,Artemis's Javelin,Harmonia's Arrow,,,,Harmonia's Arrow,,,,,,,,,,Demeter's Will,,,
,,,,,,,,,,,,,,,,,,,,,,,Daemon,,,,,,,,,,,,,,,,,,Aphrodite's Will,,,,,,Nike's Chariot,Athena's Courage,Nike's Chariot,,,,Nike's Chariot,,,,,,,,,,Word of Hermes,,,
,,,,,,,,,,,,,,,,,,,,,,,Palamedes,,,,,,,,,,,,,,,,,,Aphrodite's Steed,,,,,,Phobos's Haplon,Spirit of Hestia,Phobos's Haplon,,,,Phobos's Haplon,,,,,,,,,,Aphrodite's Vigil,,,
,,,,,,,,,,,,,,,,,,,,,,,Dionysus,,,,,,,,,,,,,,,,,,Hermes's Javelin,,,,,,Enyo's Courage,Demeter's Javelin,Enyo's Courage,,,,Enyo's Courage,,,,,,,,,,Ares's Chariot,,,
,,,,,,,,,,,,,,,,,,,,,,,Procrustes,,,,,,,,,,,,,,,,,,Demeter's Shield,,,,,,Dinlas,Demeter's Doru,Dinlas,,,,Dinlas,,,,,,,,,,Aphrodite's Spear,,,
,,,,,,,,,,,,,,,,,,,,,,,Krystalynn,,,,,,,,,,,,,,,,,,Demeter's Vigil,,,,,,Anteros's Javelin,Ares's Kopis,Anteros's Javelin,,,,Anteros's Javelin,,,,,,,,,,Hera's Doru,,,
,,,,,,,,,,,,,,,,,,,,,,,Socrates,,,,,,,,,,,,,,,,,,Hand of Athena,,,,,,Myrmidon,Hephaestus's Kopis,Myrmidon,,,,Myrmidon,,,,,,,,,,Ares's Arrow,,,
,,,,,,,,,,,,,,,,,,,,,,,Cleisthenes,,,,,,,,,,,,,,,,,,Vision of Apollo,,,,,,Makhai's Command,Word of Demeter,Makhai's Command,,,,Makhai's Command,,,,,,,,,,Ares's Will,,,
,,,,,,,,,,,,,,,,,,,,,,,Damaskenos,,,,,,,,,,,,,,,,,,Apollo's Haplon,,,,,,Kydoimos's Rage,Apollo's Kopis,Kydoimos's Rage,,,,Kydoimos's Rage,,,,,,,,,,Hera's Kopis,,,
,,,,,,,,,,,,,,,,,,,,,,,Phillip,,,,,,,,,,,,,,,,,,Will of Apollo,,,,,,Deucalion,Voice of Hephaestus,Deucalion,,,,Deucalion,,,,,,,,,,Athena's Courage,,,
,,,,,,,,,,,,,,,,,,,,,,,Philemon,,,,,,,,,,,,,,,,,,Aphrodite's Arrow,,,,,,Deimos's Chariot,Hermes's Dagger,Deimos's Chariot,,,,Deimos's Chariot,,,,,,,,,,Breath of Hephaestus,,,
,,,,,,,,,,,,,,,,,,,,,,,Dardanus,,,,,,,,,,,,,,,,,,Ares's Doru,,,,,,Leonteus,Demeter's Kopis,Leonteus,,,,Leonteus,,,,,,,,,,Dionysus's Chariot,,,
,,,,,,,,,,,,,,,,,,,,,,,Hephaestus,,,,,,,,,,,,,,,,,,Artemis's Chariot,,,,,,Anicetus,Word of Apollo,Anicetus,,,,Anicetus,,,,,,,,,,Demeter's Sarissa,,,
,,,,,,,,,,,,,,,,,,,,,,,Pandareos,,,,,,,,,,,,,,,,,,Word of Aphrodite,,,,,,Spirit of Adrestia,Breath of Artemis,Spirit of Adrestia,,,,Spirit of Adrestia,,,,,,,,,,Demeter's Spear,,,
,,,,,,,,,,,,,,,,,,,,,,,Triptolemus,,,,,,,,,,,,,,,,,,Hephaestus's Spear,,,,,,Actaeon,Apollo's Fist,Actaeon,,,,Actaeon,,,,,,,,,,Aphrodite's Sarissa,,,
,,,,,,,,,,,,,,,,,,,,,,,Ellis,,,,,,,,,,,,,,,,,,Will of Dionysus,,,,,,Anteros's Sarissa,Apollo's Shield,Anteros's Sarissa,,,,Anteros's Sarissa,,,,,,,,,,Hestia's Vigil,,,
,,,,,,,,,,,,,,,,,,,,,,,Aristarchus,,,,,,,,,,,,,,,,,,Will of Demeter,,,,,,Demoleon,Breath of Hermes,Demoleon,,,,Demoleon,,,,,,,,,,Hermes's Dagger,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aphrodite's Rage,,,,,,Proioxis,Dionysus's Vigil,Proioxis,,,,Proioxis,,,,,,,,,,Ares's Vigil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spirit of Hermes,,,,,,Deiphobus,Breath of Athena,Deiphobus,,,,Deiphobus,,,,,,,,,,Ares's Sarissa,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Xiphon,,,,,,Enyo's Haplon,Hestia's Spear,Enyo's Haplon,,,,Enyo's Haplon,,,,,,,,,,Apollo's Xiphon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Steed,,,,,,Will of Harmonia,Word of Dionysus,Will of Harmonia,,,,Will of Harmonia,,,,,,,,,,Apollo's Courage,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Javelin,,,,,,Deimos's Rage,Will of Hephaestus,Deimos's Rage,,,,Deimos's Rage,,,,,,,,,,Word of Athena,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand of Apollo,,,,,,Word of Harmonia,Hephaestus's Will,Word of Harmonia,,,,Word of Harmonia,,,,,,,,,,Hestia's Haplon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voice of Apollo,,,,,,Vision of Enyo,Hestia's Rage,Vision of Enyo,,,,Vision of Enyo,,,,,,,,,,Hephaestus's Courage,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Rage,,,,,,Vision of Deimos,Ares's Chariot,Vision of Deimos,,,,Vision of Deimos,,,,,,,,,,Vision of Apollo,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aphrodite's Dagger,,,,,,Echetlus,Hera's Rage,Echetlus,,,,Echetlus,,,,,,,,,,Hermes's Arrow,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Kopis,,,,,,Oileus,Vision of Athena,Oileus,,,,Oileus,,,,,,,,,,Hermes's Strike,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Vigil,,,,,,Anteros's Command,Apollo's Sword,Anteros's Command,,,,Anteros's Command,,,,,,,,,,Athena's Rage,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Sword,,,,,,Enyo's Rage,Ares's Courage,Enyo's Rage,,,,Enyo's Rage,,,,,,,,,,Athena's Javelin,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Steed,,,,,,Makhai's Spear,Ares's Shield,Makhai's Spear,,,,Makhai's Spear,,,,,,,,,,Aphrodite's Rage,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Courage,,,,,,Deimos's Haplon,Apollo's Doru,Deimos's Haplon,,,,Deimos's Haplon,,,,,,,,,,Hephaestus's Fist,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hera's Rage,,,,,,Melampus,Ares's Sarissa,Melampus,,,,Melampus,,,,,,,,,,Demeter's Chariot,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Dagger,,,,,,Lycomedes,Ares's Spear,Lycomedes,,,,Lycomedes,,,,,,,,,,Artemis's Rage,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Word of Hera,,,,,,Nike's Vigil,Demeter's Dagger,Nike's Vigil,,,,Nike's Vigil,,,,,,,,,,Hermes's Steed,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemis's Kopis,,,,,,Iasus,Ares's Sword,Iasus,,,,Iasus,,,,,,,,,,Voice of Apollo,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voice of Ares,,,,,,Capaneus,Hand of Hestia,Capaneus,,,,Capaneus,,,,,,,,,,Hephaestus's Xiphon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemis's Sword,,,,,,Makhai's Strike,Artemis's Dagger,Makhai's Strike,,,,Makhai's Strike,,,,,,,,,,Artemis's Vigil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aphrodite's Sarissa,,,,,,Thrasos,Demeter's Vigil,Thrasos,,,,Thrasos,,,,,,,,,,Spirit of Hermes,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hephaestus's Will,,,,,,Alala's Sword,Hera's Sword,Alala's Sword,,,,Alala's Sword,,,,,,,,,,Hestia's Sword,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Strike,,,,,,Eris's Rage,Spirit of Dionysus,Eris's Rage,,,,Eris's Rage,,,,,,,,,,Word of Hestia,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voice of Hera,,,,,,Nike's Xiphon,Apollo's Haplon,Nike's Xiphon,,,,Nike's Xiphon,,,,,,,,,,Hera's Steed,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Strike,,,,,,Enyo's Command,Will of Aphrodite,Enyo's Command,,,,Enyo's Command,,,,,,,,,,Dionysus's Haplon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision of Hera,,,,,,Corythus,Ares's Javelin,Corythus,,,,Corythus,,,,,,,,,,Hestia's Doru,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Rage,,,,,,Adrestia's Arrow,Hermes's Sarissa,Adrestia's Arrow,,,,Adrestia's Arrow,,,,,,,,,,Hephaestus's Arrow,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo's Steed,,,,,,Ascalaphus,Dionysus's Arrow,Ascalaphus,,,,Ascalaphus,,,,,,,,,,Apollo's Arrow,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Arrow,,,,,,Broteas,Hera's Shield,Broteas,,,,Broteas,,,,,,,,,,Aphrodite's Xiphon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Chariot,,,,,,Daedalus,Vision of Hera,Daedalus,,,,Daedalus,,,,,,,,,,Athena's Haplon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hephaestus's Courage,,,,,,Adrestia's Shield,Athena's Xiphon,Adrestia's Shield,,,,Adrestia's Shield,,,,,,,,,,Apollo's Haplon,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Sarissa,,,,,,Eurytion,Hephaestus's Sword,Eurytion,,,,Eurytion,,,,,,,,,,Athena's Vigil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Doru,,,,,,Makhai,Hephaestus's Rage,Makhai,,,,Makhai,,,,,,,,,,Demeter's Steed,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Will,,,,,,Phobos's Chariot,Voice of Aphrodite,Phobos's Chariot,,,,Phobos's Chariot,,,,,,,,,,Athena's Will,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vision of Demeter,,,,,,Breath of Alala,Dionysus's Xiphon,Breath of Alala,,,,Breath of Alala,,,,,,,,,,Artemis's Strike,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ares's Will,,,,,,Vision of Alala,Hera's Will,Vision of Alala,,,,Vision of Alala,,,,,,,,,,Hermes's Vigil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hermes's Rage,,,,,,Phobos's Dagger,Artemis's Haplon,Phobos's Dagger,,,,Phobos's Dagger,,,,,,,,,,Hand of Demeter,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hestia's Dagger,,,,,,Patroclus,Artemis's Chariot,Patroclus,,,,Patroclus,,,,,,,,,,Word of Ares,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spirit of Dionysus,,,,,,Harmonia,Vision of Ares,Harmonia,,,,Harmonia,,,,,,,,,,Ares's Courage,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Rage,,,,,,Anteros's Haplon,Hephaestus's Vigil,Anteros's Haplon,,,,Anteros's Haplon,,,,,,,,,,Will of Hera,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Chariot,,,,,,Phobos's Strike,Apollo's Strike,Phobos's Strike,,,,Phobos's Strike,,,,,,,,,,Hestia's Arrow,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hermes's Doru,,,,,,Lyssa,Hestia's Xiphon,Lyssa,,,,Lyssa,,,,,,,,,,Spirit of Demeter,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will of Hermes,,,,,,Harmonia's Rage,Hera's Strike,Harmonia's Rage,,,,Harmonia's Rage,,,,,,,,,,Spirit of Dionysus,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo's Dagger,,,,,,Word of Phobos,Spirit of Hera,Word of Phobos,,,,Word of Phobos,,,,,,,,,,Will of Aphrodite,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dionysus's Fist,,,,,,Phobos's Command,Demeter's Fist,Phobos's Command,,,,Phobos's Command,,,,,,,,,,Athena's Command,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athena's Arrow,,,,,,Harmonia's Steed,Ares's Vigil,Harmonia's Steed,,,,Harmonia's Steed,,,,,,,,,,Spirit of Hestia,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will of Artemis,,,,,,Word of Anteros,Aphrodite's Arrow,Word of Anteros,,,,Word of Anteros,,,,,,,,,,Apollo's Command,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demeter's Kopis,,,,,,Eris's Kopis,Apollo's Courage,Eris's Kopis,,,,Eris's Kopis,,,,,,,,,,Hephaestus's Shield,,,
